well,frame,cellID,x,y,r,area,totalIntensity.1,sdIntensity.1,totalIntensity.2,sdIntensity.2,denoisedTotalIntensity.1,denoisedTotalIntensityMult.1,denoisedTotalIntensity.2,denoisedTotalIntensityMult.2,denoisedNormalTotalIntensity.1,denoisedNormalTotalIntensityMult.1,denoisedNormalTotalIntensity.2,denoisedNormalTotalIntensityMult.2
G2,3,28243,18.1925,417.1553,633.8259,161,12656,24.4791,24740,32.4717,10987.4986234356,10987.4986234356,20751.7750880033,21264.0126946841,11173.4997203204,11173.4997203204,21103.0700515759,21623.9790365179
G2,3,28244,27.5855,645.4508,621.4269,193,12493,11.6976,42345,30.1078,10987.4986234356,10987.4986234356,36055.3646571777,36628.3622005782,11173.4997203204,11173.4997203204,36665.7253593407,37248.4228513134
G2,3,28245,31.3702,126.6022,735.75,181,12937,19.922,33225,30.71,10987.4986234356,10987.4986234357,27169.9269070711,27762.8178604007,11173.4997203204,11173.4997203204,27629.8711018504,28232.7987679416
G2,3,28247,32.6125,476.9812,610.648,160,12981,25.7868,36487,60.1509,10987.4986234356,10987.4986234357,29720.4870946956,30326.8836746626,11173.4997203204,11173.4997203204,30223.6082680418,30840.2701898202
G2,3,28248,41.1899,356.0056,626.4403,179,12417,17.2359,27597,21.719,10987.4986234356,10987.4986234357,23664.3778055249,24168.1763263316,11173.4997203204,11173.4997203204,24064.9785591428,24577.3055977395
G2,3,28251,47.9182,733.9874,623.0505,159,11869,20.6193,18298,18.1349,10987.4986234356,10987.4986234356,16531.4952189922,16878.8154231678,11173.4997203204,11173.4997203204,16811.3474719262,17164.5472617255
G2,3,28254,48.0238,333.1726,627.0673,168,12049,19.0558,25803,32.5943,10987.4986234356,10987.4986234357,22909.5822726659,23354.588215537,11173.4997203204,11173.4997203204,23297.4055232462,23749.9447178911
G2,3,28256,57.6905,544.881,582.33,168,12557,20.4187,26316,27.7235,10987.4986234356,10987.4986234356,22275.1491693512,22786.9865362691,11173.4997203204,11173.4997203204,22652.2324638085,23172.7344335571
G2,3,28260,68.2645,597.5871,574.6283,155,12504,25.666,23607,31.8732,10987.4986234356,10987.4986234356,20080.1251593575,20564.0284256388,11173.4997203204,11173.4997203204,20420.0501443998,20912.1451330557
G2,3,28261,69.8035,199.2486,664.2557,173,12651,20.5272,38361,50.5578,10987.4986234356,10987.4986234356,32191.7055849617,32769.7661230084,11173.4997203204,11173.4997203204,32736.6606065371,33324.5068017044
G2,3,28262,71.6242,794.7389,622.8506,157,12029,20.6893,25218,31.4894,10987.4986234356,10987.4986234357,22433.249239629,22870.7857570039,11173.4997203204,11173.4997203204,22813.0089199952,23257.9522435003
G2,3,28263,78.733,360.9205,589.1436,176,11225,14.066,48280,38.7881,10987.4986234356,10987.4986234356,46526.5996747073,47100.647313323,11173.4997203204,11173.4997203204,47314.2219416494,47897.9873053003
G2,3,28264,81.4342,277.6184,617.1222,152,12010,25.1098,20770,32.1265,10987.4986234356,10987.4986234357,18510.245052676,18903.352623893,11173.4997203204,11173.4997203204,18823.5944328579,19223.356697918
G2,3,28265,89.1639,591.623,553.2498,183,12011,14.3451,28468,28.9889,10987.4986234356,10987.4986234356,25368.2670755723,25829.9274470187,11173.4997203204,11173.4997203204,25797.7119987378,26267.1875552796
G2,3,28266,88.9437,767.1831,596.0497,142,12080,25.6276,21198,25.1972,10987.4986234356,10987.4986234356,18765.1051111668,19171.8366952266,11173.4997203204,11173.4997203204,19082.7688719058,19496.3857829509
G2,3,28267,90.0068,833.0959,623.2156,146,12344,26.3559,17509,22.5835,10987.4986234356,10987.4986234356,15116.6909292442,15517.7389744391,11173.4997203204,11173.4997203204,15372.5927673668,15780.4299261595
G2,3,28268,92.239,702.5535,571.3718,159,11999,19.207,27538,34.0659,10987.4986234356,10987.4986234356,24567.9207013471,25020.9283955609,11173.4997203204,11173.4997203204,24983.8170172639,25444.4934203358
G2,3,28269,97.3523,420.8011,555.5852,176,12067,18.1119,25590,20.7549,10987.4986234356,10987.4986234356,22681.2675603439,23126.7356706675,11173.4997203204,11173.4997203204,23065.2258013909,23518.2349872575
G2,3,28270,98.6797,1048.5686,742.7447,153,12731,24.1298,45010,61.0131,10987.4986234356,10987.4986234357,37496.9792933359,38088.9679976005,11173.4997203204,11173.4997203204,38131.7442673719,38733.7544107384
G2,3,28271,102.805,465.8113,542.2936,159,11939,21.0765,31359,38.9249,10987.4986234356,10987.4986234356,28139.5130568626,28614.2710560243,11173.4997203204,11173.4997203204,28615.870822516,29098.6657290417
G2,3,28272,101.9444,543.4136,538.0664,162,12722,22.2239,35167,38.0676,10987.4986234356,10987.4986234356,29320.9381060499,29897.1924786141,11173.4997203204,11173.4997203204,29817.2955424715,30403.3049966112
G2,3,28273,111.1036,28.6528,735.6679,193,11274,11.1763,38179,25.5182,10987.4986234356,10987.4986234356,36607.5273419692,37083.7671212607,11173.4997203204,11173.4997203204,37227.2352912673,37711.5370621334
G2,3,28274,110.0645,805.0581,592.5263,155,12131,21.903,34462,48.475,10987.4986234356,10987.4986234356,30358.4866554881,30872.2707051915,11173.4997203204,11173.4997203204,30872.4081594815,31394.889766298
G2,3,28276,116,495.2454,525.9078,163,12916,23.7834,30893,31.8702,10987.4986234356,10987.4986234356,25310.4404026714,25891.7325612231,11173.4997203204,11173.4997203204,25738.9064110759,26330.0389330085
G2,3,28279,126.9648,723.4507,544.848,142,11875,24.756,21470,28.9982,10987.4986234356,10987.4986234356,19385.9310278558,19768.2332915591,11173.4997203204,11173.4997203204,19714.1043964169,20102.8784370758
G2,3,28283,139.8765,403.8457,518.3256,162,11460,18.928,19220,13.8163,10987.4986234356,10987.4986234357,18083.3408733252,18384.6752874595,11173.4997203204,11173.4997203204,18389.4634361627,18695.8989687115
G2,3,28284,140.3,442.4944,509.1242,180,11791,13.2898,25099,21.578,10987.4986234356,10987.4986234356,22849.530470637,23255.974260077,11173.4997203204,11173.4997203204,23236.3371385146,23649.6613830289
G2,3,28285,145.1756,920.6412,624.2908,131,12399,30.1136,35705,64.2633,10987.4986234356,10987.4986234356,30668.3938899209,31214.1311847008,11173.4997203204,11173.4997203204,31187.5616367138,31742.5374068664
G2,3,28286,151.3812,52.6938,690.0838,160,11976,22.6086,24201,30.6157,10987.4986234356,10987.4986234356,21638.8013535098,22060.6149435131,11173.4997203204,11173.4997203204,22005.112278768,22434.0665104325
G2,3,28287,148.2716,796.716,554.7071,162,12074,19.3276,29328,38.5287,10987.4986234356,10987.4986234356,25976.9492135656,26452.283002253,11173.4997203204,11173.4997203204,26416.6981694506,26900.0786127144
G2,3,28288,152.6471,497.3059,489.2195,170,11515,16.2406,28080,22.8684,10987.4986234356,10987.4986234357,26273.4512806603,26674.1583533209,11173.4997203204,11173.4997203204,26718.2195509132,27125.709965042
G2,3,28289,152.5677,757.6323,533.8108,155,12176,21.6385,31121,39.823,10987.4986234356,10987.4986234356,27298.1417082087,27797.010577335,11173.4997203204,11173.4997203204,27760.2563782222,28267.5703138772
G2,3,28290,155.2013,547.327,484.8541,159,11529,18.4088,35149,47.5037,10987.4986234356,10987.4986234356,32841.4694731588,33306.5748398434,11173.4997203204,11173.4997203204,33397.4239769697,33870.402847109
G2,3,28291,161.5116,600.9302,482.3522,172,12549,19.2118,22015,22.3354,10987.4986234356,10987.4986234356,18648.314856887,19123.6695255752,11173.4997203204,11173.4997203204,18964.0015420289,19447.4032187592
G2,3,28292,163.1953,163.3609,607.6181,169,11512,16.4479,20708,15.1233,10987.4986234356,10987.4986234356,19381.5755299127,19706.7338175608,11173.4997203204,11173.4997203204,19709.6751667336,20040.3378735617
G2,3,28294,168.6115,914.1338,601.8166,157,11842,16.5344,36769,29.0158,10987.4986234356,10987.4986234356,33306.9176861047,33808.5489538609,11173.4997203204,11173.4997203204,33870.751497219,34380.8745945747
G2,3,28295,170.3691,723.7785,504.3091,149,12644,25.8303,23353,29.1477,10987.4986234356,10987.4986234356,19609.873560464,20109.2281344267,11173.4997203204,11173.4997203204,19941.837924422,20449.6457871335
G2,3,28296,177.6951,629.9817,470.9804,164,12390,19.33,25758,25.3822,10987.4986234356,10987.4986234356,22143.1254220448,22630.1950504427,11173.4997203204,11173.4997203204,22517.9737617909,23013.2887141015
G2,3,28297,182.4713,110.8218,627.3169,174,11713,17.4587,40207,45.4825,10987.4986234356,10987.4986234356,36885.6011247722,37400.4283273432,11173.4997203204,11173.4997203204,37510.016426525,38033.5588451489
G2,3,28299,189.6154,382.7988,477.0309,169,10905,13.9962,27529,26.4724,10987.4986234356,10987.4986234356,27431.7859456688,27758.0926267651,11173.4997203204,11173.4997203204,27896.163002747,28227.9935435211
G2,3,28300,187.7889,1039.4278,673.7381,180,12342,13.619,34284,34.5776,10987.4986234356,10987.4986234356,29605.2190797383,30139.0496502722,11173.4997203204,11173.4997203204,30106.3889466086,30649.2564303721
G2,3,28301,192.023,715.408,481.0939,174,12215,16.2085,30953,27.7444,10987.4986234356,10987.4986234356,27050.5284408076,27552.662186417,11173.4997203204,11173.4997203204,27508.4514070568,28019.0854884266
G2,3,28302,194.9223,474.6684,449.8471,193,13173,15.9005,42563,35.9109,10987.4986234356,10987.4986234356,34085.8334712828,34714.0660885046,11173.4997203204,11173.4997203204,34662.853103428,35301.7207122804
G2,3,28305,207.3191,937.9858,587.8822,141,12136,26.507,20689,32.9454,10987.4986234356,10987.4986234357,18216.8013233705,18625.7436258792,11173.4997203204,11173.4997203204,18525.1831620404,18941.048215526
G2,3,28306,209.9655,672.6667,450.0334,174,11986,14.8206,29491,24.1548,10987.4986234356,10987.4986234357,26343.2941351804,26809.7395811698,11173.4997203204,11173.4997203204,26789.2447352788,27263.5863701611
G2,3,28310,233.1097,670.6258,427.3439,155,11577,19.8973,18340,16.9571,10987.4986234356,10987.4986234356,17053.8210599735,17361.4554870847,11173.4997203204,11173.4997203204,17342.5154691328,17655.3576639847
G2,3,28312,237.24,246.5733,498.312,150,11146,22.0524,15912,20.7906,10987.4986234356,10987.4986234356,15459.9092964336,15677.1438859012,11173.4997203204,11173.4997203204,15721.6212825213,15942.5333124426
G2,3,28313,241.5064,279.5449,476.0609,156,10898,17.1202,24775,22.3523,10987.4986234356,10987.4986234356,24705.8550973773,24996.5162963482,11173.4997203204,11173.4997203204,25124.0864260063,25419.6680626202
G2,3,28314,241.4777,782.8854,466.7047,157,12692,24.8456,20742,19.1254,10987.4986234356,10987.4986234356,17341.2029102466,17822.2912969023,11173.4997203204,11173.4997203204,17634.7622428255,18123.9947003642
G2,3,28316,252.1558,363.7532,426.0117,154,11348,20.5511,18425,17.4284,10987.4986234356,10987.4986234356,17533.421230052,17809.8068120231,11173.4997203204,11173.4997203204,17830.2345169248,18111.2988727617
G2,3,28318,263.7006,326.535,432.6298,157,10540,14.6384,39094,56.6774,10987.4986234356,10987.4986234356,40520.6503254049,40994.3248740373,11173.4997203204,11173.4997203204,41206.6013016292,41688.2944165096
G2,3,28319,266.3311,456.702,382.8407,151,11263,19.8341,20141,16.9556,10987.4986234356,10987.4986234356,19333.8024545596,19618.0439571721,11173.4997203204,11173.4997203204,19661.0933682377,19950.1466331155
G2,3,28321,274.4265,1038.6103,618.2687,136,12106,24.7503,16209,20.0197,10987.4986234356,10987.4986234357,14313.0515497973,14667.2045004489,11173.4997203204,11173.4997203204,14555.3490352643,14915.4972392073
G2,3,28322,278.9133,147.2704,533.498,196,12740,14.1917,27838,19.6401,10987.4986234356,10987.4986234356,23172.3607932619,23716.6153841646,11173.4997203204,11173.4997203204,23564.6324715275,24118.1004379547
G2,3,28323,281.9787,720.0319,400.7377,188,11877,10.7835,34449,34.9686,10987.4986234356,10987.4986234356,31099.0151278984,31588.6870369257,11173.4997203204,11173.4997203204,31625.472616001,32123.4339014655
G2,3,28324,285.3697,435.6667,369.6594,165,11522,17.2109,26129,23.9275,10987.4986234356,10987.4986234356,24430.7900127666,24813.477787796,11173.4997203204,11173.4997203204,24844.3649214763,25233.5309995626
G2,3,28325,287.5636,400.9818,378.8634,165,11489,18.0356,25954,32.1371,10987.4986234356,10987.4986234356,24347.8109444141,24724.7161660757,11173.4997203204,11173.4997203204,24759.9811478073,25143.2667829782
G2,3,28326,298.1615,603.1615,347.6247,192,11747,10.2238,29218,23.064,10987.4986234356,10987.4986234356,26714.6526123752,27151.8803936263,11173.4997203204,11173.4997203204,27166.8897283097,27611.5190892732
G2,3,28327,300.9379,883.3517,482.549,145,11625,20.0102,25380,37.1512,10987.4986234356,10987.4986234356,23487.4239720944,23875.6063141539,11173.4997203204,11173.4997203204,23885.0291752012,24279.7828347087
G2,3,28329,307.4096,526.6747,332.8572,166,11377,15.6769,21660,22.1345,10987.4986234356,10987.4986234356,20551.1175000597,20868.2729955333,11173.4997203204,11173.4997203204,20899.0156457819,21221.5400857317
G2,3,28330,307.7657,925.2286,508.7049,175,11467,9.9999,26858,28.7927,10987.4986234356,10987.4986234356,25251.7912379583,25635.0148870112,11173.4997203204,11173.4997203204,25679.264408107,26068.9754317225
G2,3,28331,309.7358,247.0252,441.4846,159,11130,19.3198,21202,26.2666,10987.4986234356,10987.4986234357,20633.8690370159,20911.8965225248,11173.4997203204,11173.4997203204,20983.1680363054,21265.9020905286
G2,3,28334,322.1892,202.7703,463.3871,148,10907,22.1417,25174,30.4547,10987.4986234356,10987.4986234356,25079.7814614982,25376.5775143416,11173.4997203204,11173.4997203204,25504.3427762563,25806.1631201847
G2,3,28335,322.7624,1020.1934,575.5218,181,11751,10.2048,33174,20.0758,10987.4986234356,10987.4986234356,30319.7664892007,30788.6663515843,11173.4997203204,11173.4997203204,30833.0325215852,31309.8701222768
G2,3,28336,323.2742,984.5565,545.844,124,11002,23.8332,31786,88.4492,10987.4986234356,10987.4986234356,31350.948970759,31739.3308885113,11173.4997203204,11173.4997203204,31881.6713031833,32276.6279168868
G2,3,28338,328.7325,676.6178,339.9293,157,12001,18.8681,21240,20.9493,10987.4986234356,10987.4986234356,18945.5313435842,19342.2452065513,11173.4997203204,11173.4997203204,19266.2494370959,19669.6790427621
G2,3,28345,360.9057,937.6038,485.7802,159,11478,13.1236,32442,39.5777,10987.4986234356,10987.4986234356,30468.0359910143,30905.2362377519,11173.4997203204,11173.4997203204,30983.8119932216,31428.4133535554
G2,3,28346,363.9084,984.6489,523.392,131,11012,21.5416,12364,12.2364,10987.4986234356,10987.4986234356,12181.9664157062,12336.1485488072,11173.4997203204,11173.4997203204,12388.1879765173,12544.9801710035
G2,3,28348,366.9795,587.6918,277.1547,146,11201,21.6179,19004,34.7392,10987.4986234356,10987.4986234357,18359.2246552223,18621.4361063307,11173.4997203204,11173.4997203204,18670.0174972384,18936.6677764362
G2,3,28350,371.1438,759.2484,346.92,153,11310,18.0217,31643,24.2678,10987.4986234356,10987.4986234356,30228.8682682611,30642.8369066396,11173.4997203204,11173.4997203204,30740.595536512,31161.5720138403
G2,3,28352,389.4512,385.2317,294.496,164,10960,14.6265,14008,13.3117,10987.4986234356,10987.4986234356,13877.5375371823,14044.0743561974,11173.4997203204,11173.4997203204,14112.4624543486,14281.8184801795
G2,3,28354,397.3793,214.4897,405.9825,145,11105,23.2351,14475,11.1463,10987.4986234356,10987.4986234356,14123.8175231372,14317.5070677847,11173.4997203204,11173.4997203204,14362.9115737067,14559.8799781743
G2,3,28356,401.2222,236.4837,386.1826,153,11154,21.0784,15370,11.5348,10987.4986234356,10987.4986234356,14920.9197054053,15132.7322552011,11173.4997203204,11173.4997203204,15173.5074441483,15388.9056477808
G2,3,28357,407.9574,664.9645,263.5524,141,12242,28.4382,33991,56.1498,10987.4986234356,10987.4986234356,29629.7326740958,30152.0035296667,11173.4997203204,11173.4997203204,30131.3175176223,30662.4295986019
G2,3,28359,414.3987,263.0949,357.1727,158,10428,14.6735,16357,12.5204,10987.4986234356,10987.4986234356,17164.7232783488,17278.4909655917,11173.4997203204,11173.4997203204,17455.2950879039,17570.9886834307
G2,3,28360,416.2676,775.1549,324.5828,142,11593,21.3014,20083,26.5315,10987.4986234356,10987.4986234356,18644.774524058,18974.2091114756,11173.4997203204,11173.4997203204,18960.4012769248,19295.4126745621
G2,3,28361,420.6948,966.8312,479.8746,154,11270,14.0557,34592,34.6186,10987.4986234356,10987.4986234356,33181.7885092359,33622.1395534297,11173.4997203204,11173.4997203204,33743.5040798892,34191.3095757322
G2,3,28364,431.6914,729.0286,281.2904,175,11744,12.7408,26638,19.4502,10987.4986234356,10987.4986234357,24362.8995788437,24777.4813432122,11173.4997203204,11173.4997203204,24775.3252091226,25196.925191701
G2,3,28366,440.4777,386.7962,251.5563,157,10221,14.1621,18291,16.1617,10987.4986234356,10987.4986234356,19644.5994526411,19752.5232470613,11173.4997203204,11173.4997203204,19977.1516714199,20086.9024461957
G2,3,28368,444.1006,607.3846,207.1648,169,11607,14.7678,37298,30.9413,10987.4986234356,10987.4986234356,34578.6299518242,35066.574185254,11173.4997203204,11173.4997203204,35163.9918544954,35660.1962175277
G2,3,28369,451.2828,677.7103,233.6201,145,11503,22.9882,40193,71.2396,10987.4986234356,10987.4986234356,37652.5373979117,38156.9681445369,11173.4997203204,11173.4997203204,38289.9357263691,38802.9056933747
G2,3,28370,456.8634,258.528,335.8058,161,10414,14.0194,26519,17.7403,10987.4986234356,10987.4986234356,27871.8118812957,28131.3606969052,11173.4997203204,11173.4997203204,28343.6378864457,28607.580455907
G2,3,28371,461.2405,89.7089,484.4761,158,11278,18.1025,20398,21.4533,10987.4986234356,10987.4986234356,19550.380977472,19839.6753248594,11173.4997203204,11173.4997203204,19881.3382254273,20175.529871807
G2,3,28372,463.9419,27.9935,541.4306,155,10954,18.9329,36666,45.6608,10987.4986234356,10987.4986234356,36347.5303412755,36792.7182616312,11173.4997203204,11173.4997203204,36962.8369496522,37415.5612023747
G2,3,28373,463.4061,165.703,413.8643,165,10260,12.6372,20060,18.2614,10987.4986234356,10987.4986234356,21449.8085675612,21589.479280974,11173.4997203204,11173.4997203204,21812.9201417483,21954.9552609998
G2,3,28374,472.9521,145.1557,428.7272,167,10341,12.3102,25692,16.5907,10987.4986234356,10987.4986234356,27223.244961881,27461.6753277663,11173.4997203204,11173.4997203204,27684.0917475973,27926.5583651451
G2,3,28375,476.2597,343.0276,256.1426,181,10130,7.4512,22676,18.3976,10987.4986234356,10987.4986234356,24607.3551039209,24770.7385314385,11173.4997203204,11173.4997203204,25023.9189823454,25190.0682347129
G2,3,28376,479.4971,706.8421,231.5113,171,11610,14.1476,22655,19.0487,10987.4986234356,10987.4986234356,20996.9626382367,21356.0648637887,11173.4997203204,11173.4997203204,21352.4082419913,21717.5895042865
