,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,cotreatment,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
64,F6,SKMEL2,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+TGFB3,Hoechst,Smad23,,MG132+CHX,0.385440613,503,87.551,27.1449234,4.518943918,0.327889308,492,94.1451,6.207888227,0.204520001,495,89.489736,6.214384544,0.188934249,107.66,31.497837,4.72363238,0.318204172,799,148.26,6.696972552,0.196700039,158540,20741.574,11.99166164,0.132951555,326,50.4084,5.777274412,0.1710775,61.784,15.040977,4.145222991,0.2306292,34.5,12.6021,3.592555536,0.401564834,73.092,18.473196,4.320072274,0.253363525,78.396,16.5369204,4.382344203,0.216691503,318,90.4386,5.790316174,0.290992574,25429,6566.4354,10.17037462,0.257321088,349,25.2042,5.850302138,0.077081249,14.51219512,5.122460488,2.615332691,0.403939507,6.653105198,1.971505663,1.894312271,0.299015716,122.65,38.32521,4.796106191,0.341316789,619.5,175.6881,6.421489228,0.299836048,619.33,178.119564,6.414424163,0.295731465,148.6,45.930948,4.992554824,0.339343706,947,263.9028,6.845847817,0.289775551,200530,57421.098,12.19170173,0.305170861,326,50.4084,5.777274412,0.1710775,78.946,23.0336736,4.368237357,0.32523448,169,48.9258,5.154254444,0.320077366,182.4,53.195688,5.228225415,0.306281181,101.5,29.2872804,4.622693874,0.312520044,542,143.8122,6.284103774,0.290400745,63737,19324.2084,11.07863944,0.297683787,349,25.2042,5.850414672,0.077031729,3.625,0.829405328,1.267234784,0.254434674,3.317426169,0.728183226,1.186198748,0.23742034,1.794,0.29103438,0.607520499,0.188492775,7,1.4826,1.964993884,0.276770553,7.0885,1.91433312,1.97286274,0.273721815,2.2386,0.3839934,0.832911326,0.193784101,14,2.9652,2.651996439,0.252254491,2303,634.5528,7.745377926,0.277196813,324,48.9258,5.772515909,0.169339604,2.0139,0.40460154,0.735859098,0.280490498,6,1.4826,1.784641912,0.269216279,5.9134,1.5330084,1.815630458,0.270859518,2.4697,0.51312786,0.961605057,0.312194185,14,2.9652,2.676110373,0.358937475,2038,533.736,7.640540124,0.281064847,339,26.6868,5.824909538,0.080478082,1.2,0.111195,0.180351972,0.128441861,1.172617123,0.112515074,0.157232282,0.113719419
65,F7,SKMEL2,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,,MG132+CHX,0.367460317,463,88.368,23.8016604,4.514636836,0.32297453,481,93.4038,6.195545,0.20126294,486.95,86.36145,6.202524755,0.187749646,108.05,28.68831,4.718987173,0.314634087,784,148.26,6.684987331,0.200307547,157250,20756.4,11.97574238,0.134203287,324,47.4432,5.773214463,0.157813261,61.946,15.5065134,4.139791053,0.24041795,38,14.826,3.672668644,0.408808371,77.311,20.4761886,4.352134519,0.256656824,77.82,17.2396728,4.371967956,0.227361384,316,87.4734,5.775016008,0.296226659,26771,7157.9928,10.20357248,0.260514064,348,22.239,5.851437831,0.07112911,13.04109589,5.106991233,2.522876356,0.417018757,6.410346839,1.949812463,1.850390236,0.304626364,48.351,18.147024,3.923098924,0.386949773,362,112.6776,5.92133448,0.334929923,361.42,111.283956,5.920119217,0.329233805,59.7,21.5243868,4.132454534,0.381579437,512,146.7774,6.264811357,0.31122532,120460,35508.27,11.69333673,0.304701891,324,47.4432,5.773214463,0.157813261,85.139,34.4022504,4.436689044,0.416020686,251.5,74.8713,5.526265516,0.315087811,242.72,76.694898,5.504015507,0.313996193,103.65,38.384514,4.634382899,0.39107287,461,137.8818,6.161600813,0.305557373,86154,26754.9996,11.35558778,0.304783707,348,22.239,5.851572096,0.071158105,1.447187929,0.289934591,0.395068964,0.235846636,1.513156104,0.296887881,0.416103709,0.214487424,1.8634,0.32676504,0.652785514,0.233773369,8,2.9652,2.202830972,0.516173293,8.1849,3.1779531,2.210297854,0.512143718,2.3391,0.4121628,0.881608469,0.239458407,15,4.4478,2.815001517,0.394910483,2627,1073.4024,7.977666712,0.533573419,322,47.4432,5.767369295,0.156634738,2.1266,0.47784198,0.805013131,0.315780205,7,2.9652,2.075249585,0.54503972,7.1463,2.7035211,2.100475393,0.534953268,2.6304,0.5470794,1.033247894,0.344030977,15,4.4478,2.85473512,0.457987527,2472,991.8594,7.929249593,0.56455754,342,23.7216,5.828774388,0.087870643,1.125,0.185325,0.127581387,0.133614022,1.100498285,0.10988195,0.109822461,0.115160582
66,F8,SKMEL2,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+BMP4,Hoechst,Smad23,,MG132+CHX,0.380986938,525,89.308,29.2398372,4.526265699,0.323441992,499,102.2994,6.21673305,0.20376516,503.9,95.909394,6.222329555,0.189165393,109.24,35.322945,4.731589244,0.313545444,805,169.0164,6.698666532,0.199366675,160220,21008.442,11.99687566,0.127349962,324,47.4432,5.774543302,0.157462566,62.819,16.1885094,4.147076444,0.249417287,38,14.0847,3.647406622,0.37591009,76.501,21.3524052,4.343647663,0.257721869,78.993,18.3427272,4.386674105,0.239400064,319,91.9212,5.804999448,0.321150914,26747,7444.1346,10.19530712,0.262351158,350,23.7216,5.851660161,0.070350429,13.51351351,4.940972557,2.569326428,0.380623427,6.700257214,2.078872197,1.878681892,0.301639795,48.448,17.8149216,3.931400496,0.388408735,378,114.1602,5.93290751,0.323362668,378.61,114.071244,5.930285916,0.318459205,59.913,21.586656,4.140265397,0.384920438,531,155.673,6.275033672,0.305548633,121820,32024.16,11.7048327,0.295058961,324,47.4432,5.774543302,0.157462566,82.289,34.6794966,4.392637251,0.403976805,243,66.717,5.494684526,0.285076665,235.52,69.370854,5.473046645,0.285129701,99.639,39.8092926,4.592828113,0.380715691,445,127.5036,6.126155382,0.29040919,82027,22265.6868,11.32429876,0.276778247,349,23.7216,5.851250566,0.07026912,1.502066116,0.313374851,0.438222985,0.231008901,1.573216521,0.317476274,0.45723927,0.206605517,1.8106,0.34796622,0.628911074,0.216235991,7,2.9652,2.02561308,0.435141373,7.303,2.53361514,2.034338596,0.43104237,2.2536,0.44270436,0.857366883,0.231076655,14,4.4478,2.709488069,0.356651492,2372,867.321,7.80208955,0.448472487,323,47.4432,5.767750928,0.156122588,2.0911,0.47828676,0.781089944,0.32025583,6,1.4826,1.872776714,0.452896195,6.4634,2.1015855,1.913979631,0.440349122,2.5958,0.64152102,1.015793399,0.362310385,15,4.4478,2.777300927,0.456930812,2174,762.0564,7.738035379,0.463111775,340,25.2042,5.824054946,0.07802359,1.153846154,0.150060729,0.152836366,0.139672362,1.12922842,0.115506538,0.120358965,0.133520845
67,F9,SKMEL2,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,,MG132+CHX,0.393250183,536,93.5865,28.4132877,4.557677897,0.307066365,514,99.3342,6.251151326,0.186099378,519.695,90.112428,6.259797673,0.169797195,115.4,33.8062452,4.763557928,0.297763665,842.5,160.8621,6.747124955,0.18660497,164010,21564.417,12.01994013,0.125181402,319,45.9606,5.760138088,0.15205685,65.6235,15.2351976,4.197096717,0.224766941,37,12.6021,3.684750026,0.379138034,78.124,18.8534829,4.384022974,0.246728104,83.366,15.4012488,4.428902224,0.20239559,320,5.1891,5.812963262,0.257603419,27060.5,7125.3756,10.22884281,0.263776843,346.5,22.9803,5.844819942,0.069611956,13.85855263,5.436717255,2.5664013,0.421979488,6.702852972,2.163908889,1.875774698,0.31930655,113.235,37.969386,4.753148688,0.327105141,604.5,169.38705,6.404335814,0.263803704,604.545,168.986748,6.398953626,0.261139542,137.89,46.064382,4.951493569,0.324264283,927,259.455,6.82601777,0.26539474,191780,53032.602,12.15909488,0.280262421,319,45.9606,5.760138088,0.15205685,80.6765,22.6311477,4.374610915,0.301756431,175,47.4432,5.184204968,0.293168085,191.285,50.541834,5.253437707,0.279205904,101.71,28.9040283,4.61911924,0.284883366,528.5,130.4688,6.271487228,0.255958467,67312,18857.1894,11.0984171,0.284845964,347,23.7216,5.844979535,0.069638054,3.408898627,0.913869838,1.220130846,0.264443638,3.125190515,0.822324533,1.145515919,0.247822386,1.8063,0.29585283,0.614294387,0.175899367,7,1.4826,1.998594414,0.301110794,7.32475,2.06941308,2.003227446,0.29350121,2.25175,0.36983457,0.839682123,0.172987202,14,2.9652,2.662307036,0.225741252,2292,688.6677,7.758673175,0.317455808,318,44.478,5.755445065,0.151220131,2.0621,0.42194796,0.741397391,0.214778217,6,1.4826,1.824493607,0.299024836,6.10615,1.50810072,1.847329786,0.287533758,2.55065,0.52624887,0.963646285,0.232395007,14,2.9652,2.682476711,0.298844029,2072,533.736,7.667681302,0.311136323,339,25.2042,5.820351582,0.074161327,1.174242424,0.134781818,0.174100807,0.138502867,1.159682842,0.124473951,0.155897661,0.114876374
68,F10,SKMEL2,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+BMP4,Hoechst,Smad23,,MG132+CHX,0.363498099,478,85.144,23.6356092,4.488883776,0.301953993,480.25,94.51575,6.1954549,0.200759308,488.575,91.617267,6.202807828,0.18370506,105.46,27.7564959,4.697312726,0.293865652,791.5,143.8122,6.682809224,0.186275783,157625,22439.151,11.98113915,0.132896595,327,47.4432,5.778329419,0.163468829,61.8405,15.0824898,4.141097157,0.233838103,35.25,12.23145,3.601480046,0.382295422,73.8405,18.5332413,4.321344079,0.25152856,78.624,16.1640465,4.379325495,0.219719652,318,90.4386,5.776447109,0.289539635,25816.5,6332.1846,10.17164357,0.254082135,348,23.7216,5.850299811,0.075417632,13.83742883,4.821083439,2.593974855,0.384356308,6.661716111,1.804046201,1.88146375,0.294253634,127.035,43.7752476,4.833216646,0.351583797,636,190.5141,6.444025654,0.338435599,631.055,188.638611,6.437647133,0.322105037,154.655,53.336535,5.029706139,0.349631286,970.5,295.7787,6.873086023,0.306287352,207030,59089.023,12.21597848,0.335677002,327,47.4432,5.778329419,0.163468829,78.0075,24.7757286,4.359151861,0.331888906,168,48.9258,5.133956766,0.318539638,184.92,52.899168,5.218412542,0.306030946,101.565,29.696478,4.62120285,0.314424466,549.5,149.0013,6.298389201,0.287524332,64790,18072.1527,11.06890355,0.30202184,348,23.7216,5.85049149,0.075429515,3.818661039,0.966009329,1.310068889,0.279909989,3.472481339,0.813246129,1.219234591,0.254805497,1.78795,0.30712059,0.615635716,0.215145127,7,1.4826,1.971768013,0.311680976,7.05855,2.0259729,1.982012798,0.305722322,2.2448,0.39830049,0.842999437,0.217379079,14,2.9652,2.658354041,0.278352153,2242,720.5436,7.755464367,0.328455009,325,47.4432,5.773451399,0.16282247,2.0019,0.41105085,0.731915066,0.269350188,6,1.4826,1.791507344,0.312760175,5.9569,1.50083598,1.818725198,0.305074437,2.4622,0.53440317,0.952940099,0.291101529,14,2.9652,2.661818923,0.339063459,2007.5,573.7662,7.642550968,0.327334338,340,26.6868,5.823825716,0.081990069,1.2,0.14826,0.180260668,0.145567045,1.167423306,0.115240569,0.163287601,0.130319156
69,F11,SKMEL2,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,pSmad158,,MG132+CHX,0.41038771,561,87.473,25.3480122,4.507617542,0.305796444,510,86.7321,6.251647,0.17017043,516.64,82.625298,6.26141422,0.157523695,107.02,30.0196848,4.712966862,0.295278785,815,142.3296,6.721685835,0.174789331,155620,23454.732,11.9678028,0.137575455,304,40.0302,5.706385037,0.13981829,72.122,12.646578,4.300397362,0.186105174,43.5,17.0499,3.80380053,0.416984803,87.687,20.4880494,4.492315119,0.233720356,89.193,12.0624336,4.523364111,0.170954863,321,2.9652,5.909211579,0.281688808,29800,7364.0742,10.31817819,0.25151615,341,22.239,5.825863116,0.066442873,11.77027027,5.142225344,2.44784647,0.447163593,5.87673161,1.907067739,1.769099101,0.304276028,144.43,48.40689,4.960490238,0.391854854,526,171.9816,6.231244752,0.393999493,532.58,167.222454,6.248764266,0.384781823,176.19,58.473744,5.162709455,0.386459559,1040,317.2764,6.927152895,0.363519864,159460,56205.366,11.95513066,0.405119444,304,40.0302,5.706364107,0.139842757,57.842,23.306472,4.044206097,0.411508244,101,33.3585,4.616329865,0.375060189,119.51,42.5150376,4.775281642,0.372360987,78.707,30.7476414,4.349532675,0.404711457,466,173.4642,6.138637954,0.395363963,40736,15070.629,10.6010095,0.378746317,341,22.239,5.825728293,0.066494396,5.117647059,1.174608903,1.614914887,0.254377339,4.445676117,1.056083048,1.473482624,0.264547219,1.8119,0.32557896,0.632433653,0.215890592,7,1.4826,2.031552142,0.454082346,7.0751,1.9688928,2.040495192,0.446470978,2.2669,0.40059852,0.85708344,0.223175297,14,2.9652,2.705076143,0.357866923,2084,633.0702,7.740643573,0.470117494,301,40.0302,5.700148672,0.138687253,2.023,0.4217997,0.767399256,0.305845503,6,1.4826,1.874092219,0.47295605,6.1121,1.64094168,1.911201679,0.465136593,2.5155,0.51994782,0.994576218,0.342684264,14,2.9652,2.753920373,0.443804682,2007,598.9704,7.709117275,0.489876581,332,23.7216,5.797915939,0.077762758,1.166666667,0.12355,0.157459922,0.130258612,1.137819696,0.118597882,0.129293513,0.121391385
70,F12,SKMEL2,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+BMP4,Hoechst,pSmad158,,MG132+CHX,0.368660106,487,89.406,25.7394186,4.505924608,0.301825809,491,94.8864,6.206822805,0.189322807,494.66,90.349644,6.213100261,0.176970501,109.3,31.0411962,4.713280814,0.294430518,804,154.1904,6.692380979,0.188633755,163030,22743.084,12.01128198,0.125510843,332,48.9258,5.798178737,0.155654617,61.886,15.7036992,4.130667787,0.245882378,36,11.1195,3.621502985,0.36431814,73.754,19.5718026,4.320331163,0.255386241,78.554,17.9720772,4.374669152,0.237613414,318,90.4386,5.785670516,0.315498812,25937,6811.0644,10.1780883,0.267987115,350,23.7216,5.857757433,0.070714214,13.83870968,4.903141532,2.585319821,0.389804811,6.713910761,2.07535142,1.892769098,0.309215844,161.8,51.920652,5.088026522,0.32277164,588.5,174.2055,6.385455259,0.300803374,593,176.325618,6.394310752,0.29631621,196.9,65.026836,5.284144175,0.320326109,1127,342.4806,7.0287782,0.293554885,197860,61320.336,12.1924917,0.314108295,332,48.9258,5.798178737,0.155654617,62.674,22.9298916,4.125124982,0.361943578,123,42.2541,4.812265485,0.321035674,138.27,45.397212,4.931161533,0.318843543,85.342,30.2316966,4.425904531,0.354538933,492,163.086,6.19996178,0.354356679,47748,14557.6494,10.78913419,0.322532219,350,23.7216,5.85797188,0.070744962,4.803680982,1.075193243,1.573189774,0.220466982,4.38199133,1.06079914,1.463149219,0.229881299,1.7457,0.28436268,0.584584165,0.196171367,7,1.4826,1.929707129,0.283212598,6.822,1.78860864,1.938320602,0.278147031,2.1797,0.36383004,0.81276001,0.198418635,13,2.9652,2.624059346,0.266490054,2187,636.0354,7.730732767,0.315424315,331,50.4084,5.79241279,0.155434453,1.9429,0.40059852,0.721132739,0.279700083,6,1.4826,1.776512202,0.28362404,5.8746,1.44004938,1.806628021,0.28279058,2.422,0.48644106,0.948802573,0.319399035,13,2.9652,2.672113278,0.374845431,1990,560.4228,7.638455236,0.312607643,343,26.6868,5.831826804,0.080848351,1.166666667,0.12355,0.153194927,0.131175903,1.136349285,0.11163138,0.131692581,0.115170333
71,F13,SKMEL2,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,pSmad158,,MG132+CHX,0.370570108,481,78.148,22.439151,4.407867317,0.317532944,445,76.3539,6.117839068,0.182555498,446.25,70.660716,6.125941842,0.170431307,96.265,26.427345,4.612131564,0.306841444,717,131.9514,6.601967907,0.18843144,145660,21453.222,11.90800556,0.14784098,325,48.9258,5.782061567,0.170768486,57.865,11.3181684,4.087295649,0.208102969,36,11.8608,3.617019043,0.390955256,71.26,17.1433038,4.288211373,0.240014719,71.807,11.6665794,4.31349732,0.184390237,257,4.4478,5.689081788,0.244961947,24970,5739.1446,10.14069399,0.246251897,350,23.7216,5.852482569,0.076538674,12.5625,4.713006466,2.500820025,0.406911669,6.323624811,1.80932628,1.837730469,0.288238394,153.7,54.144552,5.002273192,0.404334931,529,180.8772,6.254562252,0.394342881,535.45,179.409426,6.269054428,0.387866707,188.11,66.49461,5.200191101,0.397256042,1078,339.5154,6.961066334,0.364102658,180680,55819.89,12.05109052,0.401021727,325,48.9258,5.782031544,0.170796329,55.324,21.0840546,4.001086584,0.422358481,100.5,33.3585,4.611942936,0.4008598,116.51,39.3837864,4.753886743,0.391979713,73.109,28.0226226,4.296442207,0.417071792,439,166.0512,6.070825408,0.418724711,40738,13648.8156,10.6057223,0.397264279,350,23.7216,5.851836629,0.07929285,5.210526316,1.06358111,1.642619317,0.223515686,4.57309045,1.062779681,1.515167684,0.23429263,1.766,0.3358089,0.612802436,0.222735689,7,2.9652,1.969855092,0.379703346,6.9745,2.35496184,1.977607283,0.375077195,2.2048,0.41838972,0.841345997,0.237872504,14,4.4478,2.66629652,0.323157567,2271,778.365,7.751680635,0.399957172,323,48.9258,5.774073266,0.170831067,2.0204,0.4566408,0.752574969,0.325957476,6,1.4826,1.830416609,0.389963058,6.0394,1.9577733,1.864844791,0.387175746,2.4911,0.55938498,0.980682261,0.366647319,14,4.4478,2.716348989,0.422103197,2087,726.474,7.690611948,0.410407601,343,25.2042,5.825766594,0.084386121,1.166666667,0.1765,0.139438483,0.128073195,1.12108384,0.101127776,0.112762493,0.120996751
72,F14,SKMEL2,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+BMP4,Hoechst,pSmad158,,MG132+CHX,0.396375099,503,88.484,27.4740606,4.511779124,0.324726033,487,85.9908,6.202483267,0.190742351,494.17,79.39323,6.210516527,0.176450001,108.81,32.646852,4.718088325,0.315028302,802,142.3296,6.695292136,0.193088224,162480,23706.774,12.00279893,0.135252001,329,47.4432,5.792279258,0.157747073,62.309,15.8830938,4.148880722,0.226442311,36,14.826,3.655711774,0.445396795,74.333,21.0721938,4.348674914,0.27523176,78.659,17.5376754,4.381414805,0.209815335,318,90.4386,5.786041302,0.293562094,26181,7433.7564,10.20612235,0.28123048,350,22.239,5.857447383,0.070968099,13.6875,6.137108654,2.546771493,0.470419261,6.684379751,2.21750405,1.861841613,0.330118498,172.1,58.547874,5.159199628,0.329800744,662,201.6336,6.477692061,0.304617078,667.54,200.640258,6.485945018,0.296530457,210.02,70.823802,5.354044819,0.324618072,1214,364.7196,7.096385666,0.284069745,215100,70379.022,12.27822675,0.314781074,329,47.4432,5.792279258,0.157747073,68.296,25.4443812,4.245964643,0.419758522,135.5,48.1845,4.885423451,0.361527714,154.54,55.701282,5.021133411,0.37230953,90.791,32.157594,4.535048071,0.407924596,529,182.3598,6.280843821,0.374888873,54864,19287.1434,10.87848696,0.37453429,350,22.239,5.857353341,0.071255291,4.955947137,1.056239556,1.592268611,0.230113818,4.423989792,1.038831674,1.464811607,0.250866304,1.8199,0.35152446,0.623024135,0.192028022,7,2.9652,2.066278962,0.485245595,7.1639,2.33420544,2.077960503,0.474063206,2.2738,0.43988742,0.848723938,0.192824151,14,4.4478,2.727452963,0.354918626,2381,830.256,7.86473956,0.482323537,328,45.9606,5.786778758,0.156222716,2.0497,0.45678906,0.745683719,0.251259122,6,1.4826,1.91184621,0.51487179,6.0719,1.94235426,1.938597099,0.50274005,2.5292,0.55997802,0.970813319,0.274245636,14,2.9652,2.741228189,0.408507695,2100,732.4044,7.769727266,0.522813758,343,23.7216,5.831129969,0.079549396,1.166666667,0.157786747,0.154432751,0.132918797,1.136510064,0.110962916,0.139363404,0.103128767
73,F15,SKMEL2,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,CTNNB1,MG132+CHX,0.395522388,530,88.347,28.4192181,4.548486239,0.333262389,509,96.369,6.267716714,0.197002495,515.55,93.426039,6.275433026,0.181279154,109.03,34.4800869,4.753055441,0.321927123,816.5,154.9317,6.739274107,0.195480434,163435,22943.235,11.99871468,0.134425994,310,47.4432,5.723280414,0.157401255,71.7055,12.2640672,4.291581739,0.188785036,43,16.3086,3.809643431,0.420016216,86.441,19.8305163,4.490146516,0.233753468,87.958,10.8859905,4.512429815,0.173699541,321,2.9652,5.879409431,0.265429598,30171.5,7604.9967,10.32256673,0.248082687,343,25.2042,5.832419296,0.075124242,12.16666667,5.56927768,2.458073284,0.4581959,5.937316128,1.994929329,1.785286511,0.320987108,48.902,16.909053,3.899774388,0.365041321,375.75,109.7124,5.935393465,0.353716759,379.14,108.185322,5.935247969,0.346524675,60.158,20.2404552,4.107767713,0.358533416,524,143.0709,6.270260523,0.309192734,117565,34073.8545,11.65853191,0.338410714,310,47.4432,5.723280414,0.157401255,85.7785,32.4593031,4.434288857,0.419445994,268.25,75.24195,5.566563769,0.339221031,260.11,79.875075,5.5395854,0.341126305,103.625,37.7810958,4.633833089,0.39861739,472,132.6927,6.172088319,0.315880583,88746,26431.7928,11.37197015,0.335784012,343,25.2042,5.832384258,0.075231345,1.417054102,0.296799514,0.368829696,0.208603939,1.482219367,0.290955846,0.395662569,0.195314255,50.8665,13.0817211,3.933695772,0.291304059,324,78.5778,5.784870213,0.28315993,324.665,74.597019,5.78036757,0.280481035,62.1985,15.5309763,4.137251815,0.289659095,470,108.2298,6.152409994,0.25643543,101025,21164.115,11.50365083,0.273581002,310,47.4432,5.723280414,0.157401255,51.9145,16.8971922,3.963722545,0.367547139,168.5,43.7367,5.119368322,0.303124657,163.19,42.661815,5.101691971,0.304707971,64.6845,19.1455551,4.182561012,0.352991426,331,75.6126,5.819944415,0.301502599,56304,14284.851,10.93408428,0.291855037,343,24.4629,5.832391929,0.075119507,1.927272727,0.266467686,0.665501892,0.165944224,1.976146038,0.32280595,0.678675599,0.174085352
